id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_eta_d_win,posterior_eta_d_loss,posterior_eta_a,posterior_omega,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
601c6342141cd277e220c083,0.914305921089893,4.08967054542469,0.793842402776599,1.48735608739122,0.33459497804268,0.68460176858311,0.402917152911013,0.0308722500063014,0,1,1
601ee216235cb139ff0a631f,0.57982889543687,4.92364541554982,4.4586684299295,2.52367372951804,0.720537735043396,0.356539090595161,0.70344179349502,0.252642835424736,0,1,1
6025b3681ff1521a3369dffe,0.921427730957445,4.52669675228231,2.50139531981073,1.9572481871494,0.384688532818469,0.568938290456386,0.139446084464004,0.0265718089043583,0,1,1
602e763eef81ce9e57528e1e,0.668799788955073,7.45129209810339,0.733280138970274,0.574796540947213,0.26259568419308,0.281261222438052,0.5,0.352709668164912,0,1,1
6032aa14166df72d4c8a331f,0.873505619363599,6.0263025903059,1.06819147073102,2.18788566242787,0.381921627008607,0.655893136310801,0.36046728322861,0.0217527710131132,0,1,1
60370cc8e1feab5ce84685ef,0.6398034910289,6.10999957052588,2.1807656035233,1.92167711510775,0.709437519650811,0.199221719148652,0.678723106929387,0.468399763581832,0,1,1
603c92ad5ed1c29cf04476ca,0.654184825375195,5.2966218000206,2.13477905960507,1.62258177696565,0.41887625755101,0.199725972690204,0.641020912657639,0.193255887243836,0,1,1
604011377e5b121dc3267a3e,0.885667245656409,0.29316074702355,8.28128635697431,1.86529757515975,0.456224268175025,0.546600338562809,0.590378677841843,0.0497037193698317,0,1,1
6051443969acb1800712d081,0.948202676708238,6.47331458095839,1.94989686076478,0.930440366839493,0.250445992982646,0.269855744589094,0.33003397443173,0.0213505253501801,0,1,1
6052961c99d0779f4f953050,0.694364466501382,4.86409903048458,4.06699299675644,2.35951377258604,0.245692023574159,0.17712905340434,0.751204263945592,0.164338167667185,0,1,1
605de3af48d7a575adb95b09,0.626111275593346,1.81123393710262,8.31151544377286,3.38136192889204,0.392958231212469,0.498173290597824,0.647402539484967,0.121537254323323,0,1,1
606340ca7faac7025f31dd57,0.787950903418325,3.20792155244385,2.27524026813355,3.62860810540327,0.314270412146939,0.340202098794187,0.713012810342975,0.0448320033967145,0,1,1
606a3cf263a18869ac8ee0ed,0.679819434326853,7.62098621727691,0.733809790911024,1.23217511876106,0.0801324746982462,0.171232644692675,0.5,0.522719481061154,0,1,1
60774dd4c93ddbfb673deee1,0.574063855638122,6.87967610663045,5.6610290827198,2.77219344170614,0.712064090423755,0.102788609492489,0.661280416393547,0.331434143794406,0,1,1
607778a26ff3de83125f50c5,0.827984446828626,3.47662303028272,2.58520752509127,3.72313794069567,0.654265517463142,0.740505920130717,0.653318776281027,0.0976087877338394,0,1,1
607cbf385d3202721e3f719f,0.713290486717614,6.27591337005841,2.11372747372235,2.16294104519322,0.693862984988978,0.518382843512043,0.615691354110776,0.118234862943197,0,1,1
607eafaf008af56a5a3ba462,0.539522911793244,6.89749950866333,8.44804644677283,3.11524959725843,0.451361141790248,0.756073785676072,0.765948097231607,0.511573284202618,0,1,1
6091e1be3df7254e526f7168,0.943738883630279,4.13518634507467,2.14457779657752,1.80171256162013,0.295190215358542,0.163311869700824,0.263121802039039,0.0452993255377316,0,1,1
60a7eb63dab0406a75e79293,0.890915258245013,8.50277483935045,0.553954376398057,2.34445677929031,0.703244083004144,0.0226352710066432,0.347093011324545,0.096386636770606,0,1,1
60b49cb1dc5470789edd23fe,0.672556751145332,6.80630976158765,0.795774104905473,1.15116223954477,0.0533805900879592,0.546149482540928,0.497966630409556,0.766163642077061,0,1,1
60be3a1699ecb058103a2292,0.934281297157209,2.4323672576867,1.03584264090895,2.70806516155924,0.597823503563423,0.317716793680163,0.319729128042159,0.0220484221602427,0,1,1
60c6e4b6069d11620f91f6b7,0.579537567196744,7.81285172637474,6.87068068030362,2.99332760807615,0.681787633840028,0.582754612787363,0.637777972829193,0.41423398087488,0,1,1
60caf58c38ce3e0f5a51f62b,0.722968013628513,5.96137522205212,3.14689188064101,1.48315207156436,0.474150343936265,0.248011012851214,0.0983965025307776,0.0212567863850075,0,1,1
60cd861b7d0e8d0ca014e272,0.620482266903483,3.14189357210155,6.43691395988167,2.13306040745583,0.560945440186304,0.629223183931979,0.736250986144087,0.426412171344798,0,1,1
60cee4ec871f36088fe20ff3,0.765328151541248,9.28315680125681,1.03458040458444,1.82657464320123,0.715342856843675,0.140368551090203,0.541758514973845,0.292027763437711,0,1,1
60d5c363dd49bcb80e528806,0.92134497490485,4.53779718537658,2.71613176149653,2.78709784729483,0.145563309682163,0.437025708754785,0.0779910534496265,0.0108957163800687,0,1,1
60d9e874269237cc2a228006,0.621879783586833,3.68792269137763,7.64717706945472,2.40735467631973,0.297196105620394,0.375566727173923,0.766609954167169,0.117506054032772,0,1,1
60e36e6ecb9f00e7b4dab92e,0.673952657254846,6.31170533252944,3.44255233704022,3.22019298249226,0.12512501305139,0.125871697438212,0.700752175269233,0.0613554511314331,0,1,1
60e792f25e9ab875f9605cf5,0.574602482874774,4.8240208100255,9.45349290594951,3.37155128427359,0.782940291005224,0.184188208669391,0.647128856834679,0.583574352082728,0,1,1
60e8b06bfb1c78d450ae9f79,0.524302454937917,7.02605366471988,13.7180554072225,1.46395714164457,0.681599963484214,0.50912522927719,0.691745748408294,0.825507302987983,0,1,1
60ef2700e476748689a999f7,0.843766198767164,4.29065471410224,2.23987335851585,1.49446933736175,0.712301725484603,0.261119191386369,0.0695359684583307,0.0147046441065011,0,1,1
60f19b1807eb96e727acb757,0.910048354255913,4.68818266336478,1.6827751752897,3.34039736462698,0.437542066945013,0.507965870315956,0.261634515929825,0.0365161762594173,0,1,1
60f4a2d142c69dc1121b6dbf,0.671703417559284,4.27073199172044,3.07409519866375,2.26086217342419,0.415647325498794,0.293627637183858,0.679005463419579,0.0934544271432107,0,1,1
60f6ce6de6cf393bcde0c14d,0.687082510151154,7.61425733459376,0.704789046743652,0.668380440843344,0.213224247587776,0.241329817235668,0.5,0.579482146066935,0,1,1
60f8cc430a3d06de34a78773,0.658432630397112,6.73637526232889,0.728529435531881,0.502093194273903,0.290732987445641,0.0906843212756019,0.498777640569483,0.274423681574241,0,1,1
60fa0929b83c13a26cd1b8d7,0.861556963859508,5.14260727325045,0.550705519295551,2.2642312837138,0.77749443492592,0.153103746337531,0.472265603962908,0.202414790916099,0,1,1
60fb024cbfd74cc251c6f9b0,0.72315332229191,4.22095218204064,2.35909349255308,1.59424341680416,0.167341088977588,0.368078282263651,0.534797085905037,0.0594173046617604,0,1,1
60fbf61d2b955086ac1b1331,0.76164104328436,5.53199318264971,2.86909132717578,2.71936524564092,0.20348177009367,0.0356637336593771,0.156039437102505,0.0288215078308762,0,1,1
60fd6618f9a377f54dcdf318,0.826552208369595,4.65588951470654,1.93843361129051,1.64551728968773,0.311032271758043,0.33529946291639,0.516581276418549,0.0656303512661654,0,1,1
60fe8de5380ae67bf7370ac8,0.590392518879235,5.80005931102536,5.14223726277765,3.2818724060158,0.289233912280911,0.769091892026112,0.698726723501682,0.173672001878666,0,1,1
60ff2c3d915d23318b73ae8d,0.826684815686993,3.84151481239497,1.82351017383271,2.96353168942872,0.646821537845873,0.657267205876131,0.731071292367165,0.111483313803579,0,1,1
60ff7c8f4f066ccf6fe05587,0.946153853437647,3.85550256458609,2.6547392353393,2.96828598354647,0.232202052740036,0.0712551495320958,0.301550022406818,0.0464877110096407,0,1,1
610008383c0a128712403745,0.939218427357189,4.35744947847724,1.60405297703507,2.23000140397479,0.14993364577415,0.351978088646934,0.251882023990873,0.0239745696276444,0,1,1
610038371297afd6f2db9323,0.748038029153674,3.65752998687376,3.63260507910696,3.26266055412005,0.112687506974765,0.196209495804222,0.403574487169227,0.0147140512482927,0,1,1
61006b0f1f3bfddb6b4c5d55,0.785001552695188,2.79191929176792,2.8971575505376,2.96441630401284,0.40872320067516,0.184890978152534,0.551751101840325,0.0722929886858079,0,1,1
6100ad3174a06d6fb34718ce,0.636071623946013,3.93150014789884,6.78485472722009,2.71498083409364,0.760328142244793,0.0835767630747643,0.66674806296612,0.129644202061258,0,1,1
6106e56a30bffe5aa77176ee,0.915458909492506,3.07857678705357,2.77883205455328,2.03385909268773,0.233951752604361,0.705730075865595,0.0372688334844902,0.0118957630004706,0,1,1
610cd5f2b38b2d1bffe55477,0.844305115099735,4.90023038940516,2.1091175609056,3.16550665049919,0.452754964552085,0.241388355004208,0.289990939539953,0.0429699360304867,0,1,1
611167ed8d09c1e0fdd862c2,0.730414044595872,5.76488833573452,2.29904440797676,2.17792438803802,0.0584128387552022,0.129749050720309,0.171521651808384,0.0240552353306826,0,1,1
611622ddd8be1ac51298cb89,0.723317452411361,12.9835872808602,0.709492011168912,2.02175206125171,0.719108705804303,0.0504653879553955,0.5,0.10531169554497,0,1,1
61183fc3800e4a722426bc6a,0.879074597928668,4.92283025506641,3.31644980713017,1.25755845853586,0.165260774908593,0.483222449525187,0.643285026082313,0.0483065406877183,0,1,1
6119b5c448fbd1d8b49155ff,0.928004579772459,5.330305959482,2.65931583798504,3.04942066852838,0.596107667257089,0.204978816729545,0.063340212092555,0.033106392669923,0,1,1
612fa6644526903f736cf925,0.887898347740503,3.47101142437583,6.27618281296542,3.72279058462374,0.11881762438749,0.496895789607838,0.700526626639755,0.0521572193479486,0,1,1
6136503d70302c9d1aa894f4,0.936322511146817,6.1152056240699,1.77725216099806,1.45754978667564,0.562413974185071,0.245093104144978,0.23304659084208,0.0516768536249092,0,1,1
613e77b91fc96b58404a4584,0.804794587138914,6.8440796562279,2.35865643302247,1.02500145226998,0.50520636275684,0.14188584235131,0.0632981924283024,0.0106238851655944,0,1,1
61546cf3956218b9a9e5a699,0.882317070671516,3.8442360586844,3.09366323908828,3.12236723738173,0.229060995780011,0.244468711101626,0.384369989452909,0.0329874743488716,0,1,1
6157e566d0e2dea35730c6ac,0.648596790329215,3.8920174679461,8.27858056653153,2.75786906119776,0.535151083072534,0.203991070522121,0.711902139865632,0.697474915093855,0,1,1
615838a2d65d6be56cc96091,0.91541258488303,4.79388491929324,7.73225671883447,2.30964348016479,0.613982411085224,0.613418390956427,0.198567132724225,0.0133690269785479,0,1,1
6165a91cfe487d469c4242fd,0.64959307803677,4.39808650116983,4.12443532052966,2.08852259699468,0.664422033208402,0.209218826845328,0.653339787045713,0.0817291644915152,0,1,1
6165af4b36cb3bae91f2e355,0.801605661977654,4.73513077250175,2.29784094191319,3.36173287270365,0.568940772993267,0.424672330829892,0.600907917829519,0.0341532857789579,0,1,1
616dabffda7757926ea7e84d,0.731433185418301,4.14792891540193,2.13690373789949,3.00926794880691,0.241463643152933,0.237721225118849,0.750198305862348,0.104179586021149,0,1,1
61bb392e40db417c1a138dcb,0.579357809593112,4.63269955309397,15.2373873991983,2.24151670985294,0.458213949175304,0.301180285725514,0.815992107080667,0.299166347258255,0,1,1
627d1b0ff09ff00d79eb9d35,0.53462913626407,6.50966627881408,7.53574644028844,0.889027920306338,0.574985464706166,0.0731115944797512,0.660877855317564,0.744518134883968,0,1,1
6287f4819c5fc8c4d48cc885,0.722471506597535,3.51431114523631,3.16193294324161,3.03425708509461,0.321950968105421,0.1476627348791,0.702722567840106,0.136153929096215,0,1,1
628f827eeb876ed2617881e7,0.636250628887704,2.94353502819178,6.50692399121334,2.89256925782093,0.626730533786629,0.533082560335542,0.737105088421397,0.298015080056776,0,1,1
62926f5a375553f13d68bc92,0.881513012370431,1.55504223299883,1.05615771129741,2.38447838032265,0.401272085034962,0.436748975111638,0.614540467683208,0.0336782144029884,0,1,1
62a0f7db18a72f2654996af3,0.932052831197381,6.3629882693373,2.75970354932689,2.70964637908107,0.189739140310537,0.162673639256077,0.221921153087932,0.0362416913260416,0,1,1
62b077136224952ffd679d48,0.761013226586764,7.11535339232417,0.73977208632745,0.864544352148395,0.328750964929617,0.347055718335855,0.498804166357884,0.72247372052348,0,1,1
62b0ff84054c6ca32f481c65,0.6938854333187,4.78060068491109,1.8872648108646,1.65646104985601,0.594327310869338,0.46110634474655,0.757657888679362,0.109779151738473,0,1,1
62b2c25fa2e87e7ed2da2b87,0.940990922395368,4.04540391032692,2.14654645053371,1.72907067435224,0.345373847237972,0.270516982137159,0.157339859121118,0.0310788575960127,0,1,1
62b32a0ea4ec7b2c14906e26,0.575441060102772,3.54526145338721,12.4524933359439,1.16760858903734,0.331932838374311,0.287792566344782,0.801221113408851,0.0478197338982347,0,1,1
62b496ea7c06f67ea068d0d3,0.583029419655912,3.1362005935618,21.0423594679408,2.43408780544055,0.262396359520675,0.61517484717803,0.690722689109892,0.927126786988867,0,1,1
62bb42e2f21cfdb280cc975f,0.787354640262367,4.81599868404633,1.79813632259656,3.08770403585387,0.152975964147884,0.635207255644928,0.81322434254249,0.119398645134482,0,1,1
62c5d77b4eacc0065ba43fe7,0.682069849391384,3.11800195518138,2.586079400999,2.46244152148073,0.685470728866893,0.254787317298807,0.518958944688512,0.0243506047355133,0,1,1
62cd43d66c2dd7ae9ab53ae7,0.532479010439745,6.42889934688679,7.10174984108957,0.441938481015906,0.565182429069633,0.24331821037527,0.624325747069106,0.259826075347581,0,1,1
62d86c63e2966588c71b9ff2,0.926457166396712,3.96467857190621,1.67958881178853,3.34820814337288,0.682819673607575,0.314793291726002,0.543454139780596,0.0963828453994291,0,1,1
62d8e75cba698660a22802c7,0.870854747450696,2.72524756398248,1.93054448910703,3.62213767087011,0.792401264816911,0.389922337937364,0.531453218820871,0.0788211691695927,0,1,1
62d9e46fded6a6209a518499,0.848776991965086,3.87572578805793,2.78946766391899,3.40281764952488,0.368771188276902,0.327775369202028,0.111866255753335,0.0185263780053139,0,1,1
62e15dfab54f025985de6b5c,0.538291492403577,5.76391134044363,3.83636123624269,1.21390395020364,0.0482532339752286,0.0645018489810587,0.641276937256552,0.286347498718794,0,1,1
62e19208352cd518d7b2f085,0.841353055612019,9.65565313295981,1.62586074863448,1.91536852856167,0.54596570189491,0.375789094564107,0.448416737938376,0.545622926933685,0,1,1
62eaf1d2015ba1448aa273c4,0.871984855347222,2.96319490689461,2.3501550469267,3.23029116899648,0.261001536304021,0.538768440633464,0.697866621022578,0.0357867193546775,0,1,1
62f1b2691a5ac1c03a9987a0,0.722837849359501,2.28304112533582,4.93379872626659,3.412202034733,0.148275031376159,0.23562923314823,0.704732022597661,0.149008531413854,0,1,1
63038702fea51556c37c36cf,0.950899757795009,3.29831749495081,2.22371089904219,3.07841566598481,0.416194763660844,0.421178348469726,0.0378539855159361,0.0091111356104521,0,1,1
63052f20afc39e87110eb83e,0.739660721606273,7.68187740183953,1.97022514186733,1.08308012284912,0.314572788733185,0.392684256805086,0.469801762073957,0.0585124969645642,0,1,1
630cc9747cb664e8a03c29f0,0.917562132563193,5.14521960670137,2.3202371397601,3.20696782470775,0.680973626477915,0.156250006764024,0.626177834821278,0.101499329620468,0,1,1
6316212c1109a3b1bac89fe6,0.685322744450299,3.81611438862842,2.9955083489696,2.98376664781712,0.310150849962823,0.250661568804741,0.769482461000862,0.128375018497669,0,1,1
631b66847990076d05887914,0.518663903512417,4.70669101967763,11.7088554503191,1.75903790741891,0.770496147705032,0.548068140417273,0.660842979088384,0.811854363943223,0,1,1
63225b65b2d6e889f7289909,0.846058932536671,6.41373287761919,1.59783356755644,2.24158194441022,0.121328838936102,0.100633101592392,0.395430092391094,0.0529050461172773,0,1,1
6330e50102d0e9d363d139b2,0.880125381448528,5.31778029912959,2.09406250433777,1.81938292235669,0.0442771207590409,0.045321051879427,0.558828713047522,0.1010577386061,0,1,1
6333926e48c34a5d39353558,0.928415295774762,5.12417563587135,1.37763422911869,1.86536826529424,0.400943881880549,0.553359642652068,0.332969465889851,0.0608258059048421,0,1,1
63378180a7bc5bc3427e8db0,0.577201272855012,4.04363632566371,6.50975521768912,2.2373370608668,0.655925194728614,0.561831256218331,0.757731998535173,0.469145565276416,0,1,1
633edc50cfae73d4a72ca889,0.749461255775045,7.7941553739131,1.68302504201735,2.0522171816162,0.668963770683767,0.289985822595114,0.593887534552708,0.232514819458865,0,1,1
6348846ae221cb4a0efbf3f9,0.676351678575308,7.37204289870317,0.737206095581364,1.37013317296295,0.0329424567357736,0.252282674555695,0.5,0.527130418195327,0,1,1
634d7bba21c8068195b53016,0.707590233396025,6.19494451378109,1.49526172925493,2.07588245411965,0.627076792250621,0.386435328800232,0.565352375009993,0.0781351011851351,0,1,1
63617d69f2a3425296c8d89e,0.529781203225481,4.58785575484033,21.7006084891362,2.03982313019715,0.677636045390041,0.522866408340429,0.565303088593285,0.868045254441837,0,1,1
63619eb02e5bd8f4f7bd138a,0.957825973639079,3.35335197347537,3.15374661655122,0.865407084416397,0.329005488679532,0.508042434366776,0.0300165250809312,0.0061689766633604,0,1,1
6376916db0ae9a57d377d0d2,0.69155974989966,8.78056450426029,0.730824191867099,1.88159562633067,0.532303341483104,0.18145258263183,0.5,0.42230889005072,0,1,1
63971ce5ac05acbcf187d303,0.531308276369053,2.6934329454581,17.7112516919318,2.60792806255984,0.154165942691157,0.60959914289525,0.716602017407338,0.836615217464185,0,1,1
63bb9d1d25b272b93b81523a,0.763331345900872,7.34882931517884,0.691699726112832,1.48970976705477,0.685894404222086,0.182126180808001,0.501993620514917,0.240964503497817,0,1,1
63bc7562fc676fcc04f9c640,0.789658961258155,3.86383044119288,2.74789046230326,3.04005654563126,0.0914721449775695,0.328798229412976,0.49226360662764,0.072746992139276,0,1,1
63cc62e53735576a651d54a9,0.575915194631782,5.15960380501135,3.82630035803618,1.22662232708697,0.143850523802848,0.0612369222719851,0.657097927143994,0.157055088689041,0,1,1
63d1156045971dc6b0006c73,0.874191261907817,7.59357633257486,1.94493047023845,0.842747084136309,0.427778271446191,0.126969424581425,0.317280463369866,0.0724634859293426,0,1,1
63d13d12c35a12dd05922c69,0.680838830770848,8.82392910973743,2.19429437023343,1.03459750939385,0.43767734349802,0.117470042844445,0.622046049081844,0.240709607399523,0,1,1
63d193c45e01ccb694993e7f,0.950273825515359,6.38591731813814,2.11016295166429,0.426741334340045,0.478285742937145,0.224389876415675,0.0524473505462831,0.0061945862579101,0,1,1
63d432e27555fb4b5785cfcd,0.826427193787448,3.04122438233345,3.44785793889032,3.66639971937183,0.174703784881022,0.480086495079833,0.639075416762384,0.0847882746241824,0,1,1
63d569384ae2cf6d4dce7c32,0.846835657798598,6.46898090450813,1.0397402941765,2.37636598698884,0.732046909376344,0.174479038240386,0.414272017490919,0.392410301095046,0,1,1
63d6873b65a6170d64a652f6,0.654312225215661,3.82774363920871,3.19256618358991,1.46023864496026,0.407626102527273,0.124233762164912,0.610198585182038,0.132158351890531,0,1,1
63d6f2705562fd353b7948dc,0.92986781131562,4.15218541070222,2.01239357589321,2.8909144585394,0.121312039918091,0.0901491015745321,0.123765281368904,0.026525440399813,0,1,1
63d7e70fd618cbdb3e2f3aa7,0.954407403120695,3.64756199396127,3.17969231978451,2.45653244697656,0.463886831295836,0.501670180521014,0.0906574348084245,0.0063710982187414,0,1,1
63d85999228b7d6b636dd96c,0.88399106464258,2.73475644929489,4.17621993588628,3.83324558961238,0.552777922296234,0.310901843577179,0.653313927813496,0.0771309454358259,0,1,1
63d9bbe653e18c0a4e74f51f,0.562226175150338,5.87551069756704,4.1946056320956,0.545279331898531,0.0976413927466126,0.0561802320847266,0.68601507215976,0.203893721115245,0,1,1
63dac3039dddeaa909a790fb,0.736165943679324,3.61790210416468,2.61816461076813,2.75927307493877,0.20643435618807,0.17430336182276,0.543669013482979,0.0745705325465418,0,1,1
63e5242d0f2f6cbb94a848d8,0.786705277454505,2.36384831887262,3.29126148120954,3.60253775237545,0.488574890051208,0.679797437636664,0.752664374087144,0.106143682063252,0,1,1
63ee65e3470c23cb401ca89a,0.550475158495249,5.09753237903563,6.76432025109647,1.06178418390437,0.520201986605756,0.271338771713959,0.723742784998545,0.28430037683104,0,1,1
63effbb357025439ef9f8843,0.948721308709471,2.16679116333048,2.03700818514225,1.00285591584853,0.591786178175101,0.613710238492844,0.0720836189995275,0.0098299966250663,0,1,1
63f78c9346da47f7f8f3aef9,0.813059174107194,7.54138249136181,2.45509074909791,0.597933183954862,0.57324111547629,0.163656761808866,0.272102668422085,0.0331641301858642,0,1,1
63f78d9a7a3d118594efff74,0.906513688255706,3.94364937766959,2.71843927041238,2.31621230567445,0.244678992767903,0.192461780974866,0.208764889862732,0.0167707302779603,0,1,1
6400d898fba673e3167299c9,0.936111104946027,2.67513875644535,4.19317018945041,3.83658605918002,0.247518959510782,0.585311523556873,0.702023989132063,0.0225066604629064,0,1,1
6400df3b4bd1fb13b52727fe,0.860969624527793,4.60378880796455,2.05054435771921,1.98382792585162,0.459770915786111,0.583498316835775,0.228287712820933,0.0155651500637337,0,1,1
6400eec38e0aa21ec536a8d4,0.681565117724495,2.97297668959571,5.90258644203813,1.30610296375391,0.695694049171281,0.609082914149287,0.755594679746252,0.480234222868063,0,1,1
6401307fdc0c5a08d2518c67,0.926496799928911,4.28859809300589,3.33590257076686,2.20934062982505,0.188635141646652,0.519117210270101,0.271206352518124,0.0787298974634695,0,1,1
640feb5e49b723bcfaad6437,0.937405861500138,4.79542134455729,1.53658339972433,1.46426042947171,0.261559729943984,0.555249692032143,0.0702814810519809,0.0145220752795008,0,1,1
6410e0ba81f88046afa861ca,0.964548336069721,4.6260956481729,1.62124942148812,2.63408626086988,0.424298962696956,0.542454663231444,0.0273167292138004,0.0087331142736763,0,1,1
641357b26802e397b5627d5e,0.726551213836123,5.1451067451366,2.95631938863252,1.65787596187004,0.523821458711145,0.46829043997941,0.549298445768515,0.0607813098851888,0,1,1
64136bf30b27746cb96f7db8,0.73940624612184,6.79768039300381,2.84388023719616,3.26832362287994,0.272504599844487,0.254940941392018,0.0504936730789507,0.0063290179124377,0,1,1
641397a5ea8f5954ad10fceb,0.883282418372195,5.85015514684958,1.35702900088977,2.35830364924323,0.753882124030993,0.601714613977414,0.18278546115697,0.022888157249491,0,1,1
64454350de7f8a83ebb0b8f9,0.541304986754175,6.59275749014313,6.01945265792735,1.41904840733224,0.572943619499326,0.747827767257203,0.710821061921922,0.675938624787241,0,1,1
645370803cea22f8fb1f8342,0.839236162771538,3.45858880529899,388.739955678293,2.61989000908714,0.40620064308259,0.457762719873681,0.852598051723588,0.0772558112903171,0,1,1
645a0f712b769eff5a97d2b2,0.905493743508907,4.82297062672126,2.05297880560659,1.32297105341679,0.727612266905165,0.392542042308388,0.542398625813997,0.0186610048993063,0,1,1
6461bbd8b010cffa35d7852a,0.87400912527099,2.88460461661965,2.16075734044281,2.7544428795235,0.41027794562219,0.190596528971787,0.763137118547287,0.14542710942188,0,1,1
6463e139c1cfbd6321e08714,0.954578226968299,21.6689389547546,5.96921584681288,2.24848589484448,0.17699157971889,0.136711059173576,0.071340957942321,0.0109971252557063,0,1,1
646774e0f86825ab62c37581,0.54938692225227,5.29419615522419,11.6038520588922,1.94200217556508,0.218270886566927,0.279693411048139,0.699717806322892,0.8777101123766,0,1,1
647c65c5acb91c89819c7970,0.871019406569994,3.56590436953359,1.67367480917841,2.03798966339198,0.44065794126565,0.477047153627601,0.388779893876303,0.0882447347701806,0,1,1
64875be76d98311f043edb55,0.736886998706462,4.66764680350778,1.88568586300475,2.80816349555861,0.54522279561504,0.373581945324047,0.558077451010818,0.0513923512436922,0,1,1
6488eb2841a2c8ae8a7776ab,0.763990031945567,5.03416937465044,0.639459020580436,2.9130765144108,0.779360924247885,0.173685933200243,0.494320561461055,0.598984767617581,0,1,1
648a3e85644594030e52bcfd,0.681192151312739,6.83069214624632,0.710726016234439,1.25907561170321,0.0693341248473703,0.0439465736035227,0.499411261917283,0.539314248186643,0,1,1
648ddf3aeff70c1f26ff2652,0.647855549044157,1.40075328997561,6.02696488556726,3.12127551240484,0.244056880478581,0.64491392567313,0.611774416941991,0.0580013665029098,0,1,1
64ec9ed85cb559b2dd473883,0.813717594819111,3.72734902725081,1.53678983471753,2.99793933006486,0.592447581427393,0.455051500380293,0.613673217020749,0.0505884685189966,0,1,1
64ed752fc6520eb4d00b1992,0.626998691017089,4.04595035133113,4.59798942357558,2.67290920605165,0.362043863731501,0.283794433483861,0.716169357970964,0.292502258824483,0,1,1
64f3c1ea663cc3247e8100ce,0.891232170424339,2.37662918907216,1.94025454665418,1.47757704245303,0.632512793188903,0.417305899716398,0.0729607557670336,0.0239129451423533,0,1,1
64fdee2b969a06603ae3226d,0.751560633043182,3.51173257804789,2.97373416164297,3.339281778233,0.122613627813765,0.136207439972591,0.459257381468641,0.0820238768721444,0,1,1
65028df3dcbf9224299692c4,0.75974477178116,6.15658331681737,2.05005145335699,1.79746715603473,0.148279150929972,0.225998457908052,0.092616994021752,0.0076947401867335,0,1,1
650392fe8aea9d3456ad769c,0.757715254603355,8.94627827553535,1.6090294232463,2.10214314246393,0.708625847367909,0.0859277016029081,0.451904451466935,0.389462022265447,0,1,1
650739048d93f13a5f6b200b,0.66728874224945,6.98597391426506,0.768885442014133,0.974380793862084,0.488680642971051,0.285215502888994,0.526560851272081,0.41351422420903,0,1,1
65087d8f2ba136783598dcc8,0.596194829151385,6.83719961485309,0.815373859353893,0.581256535889981,0.29831595764438,0.159873003550933,0.5,0.103424553157138,0,1,1
6509b5c86e567afec112af86,0.652571108770488,5.55490330327384,2.5179813566463,1.26626539786541,0.645332460549335,0.347363467265844,0.609209687651534,0.312571651200897,0,1,1
6509d823ba8e80eb6d142f52,0.969054338088574,4.89509643915177,1.61990333334091,1.47348212520809,0.564931315592771,0.74127386056278,0.0264660270646183,0.0042554366956852,0,1,1
650a0d3e5d77e2efe1142faa,0.867347090371258,3.95650117845133,2.13043542475386,2.58687620464447,0.445537397820317,0.377441096198203,0.614088398047941,0.0333890908909176,0,1,1
650cc5b9b1d873ca190319ca,0.939167203373894,5.11279922110209,1.43668257061427,0.829267906864185,0.594610734383628,0.414049274463954,0.124394961004258,0.0211268905612083,0,1,1
650f07628a3af129936f8c33,0.946195926171031,4.11515107283879,1.60791746564333,2.02089737834865,0.479033991424193,0.633081104962459,0.183650822174238,0.0245439087984885,0,1,1
6510cd961db8436e29a29680,0.8945951362644,3.10022621512057,1.89392825119968,2.72707035001202,0.262426284448337,0.414773669843718,0.515919367513053,0.0254526425575923,0,1,1
65170efd2a0e6965260a7fc9,0.670324604576515,6.81766391777537,0.68994669573617,1.32748114756613,0.606287822895013,0.0938090000192207,0.499510592682188,0.3271941802799,0,1,1
6517301b6d21d25e19c7e501,0.740715537022229,3.34527292335951,2.78760610793047,2.68707995200774,0.0936297094727415,0.488047756339089,0.74322178125888,0.166298131850945,0,1,1
65182e1e10132ff1a8d56997,0.834504486399906,3.66671918219814,0.967276121648539,1.97283207605615,0.669358037687878,0.413098214737882,0.528016285829949,0.345050530998641,0,1,1
651b1eb597d19205a5069db5,0.812911260594888,3.94560668730806,2.14489751005635,2.30979763943135,0.262131843968076,0.610730405413587,0.243129612008037,0.0255982198757239,0,1,1
651c02cd725ed8394f32b100,0.892018887169756,5.57427658834566,2.15779183950681,2.14321754883296,0.506801316814482,0.422850338589133,0.129237206869611,0.0273747528762911,0,1,1
651c68265a8d5b5c6d589acf,0.78108811177864,3.36928089142041,2.42561406865775,3.61701387939168,0.276541887021599,0.542758894887136,0.80632131608306,0.14171199482379,0,1,1
651d6bb6247d06978a8cfc85,0.946579274108776,3.37317576104912,1.87423738946733,1.07811266783916,0.35217411381911,0.634650899364141,0.0547440403355938,0.0173562310312132,0,1,1
6522a86994a5ce0d7bb9feba,0.731282380065503,4.06747536677216,1.97655062966708,3.46357837230488,0.172985355304245,0.783507504422193,0.706934875449749,0.0915625577879955,0,1,1
