id,posterior_p_a,posterior_inv_temp,posterior_state_exploration,posterior_Rsensitivity,posterior_omega,posterior_eta_d,posterior_eta_a_win,posterior_eta_a_loss,fixed_parameter_exploration,fixed_reward_value,fixed_l_loss_value
601ee216235cb139ff0a631f,0.674635323652439,9.18614272734374,1.52887045964813,1.6190700958311,0.253404823252363,0.362671056184902,0.660555657324963,0.195483911238867,0,1,1
6025b3681ff1521a3369dffe,0.863223661933833,4.13406608889169,2.0368919136354,1.56265089010464,0.0286660958662751,0.368439170525571,0.543433769485444,0.245639305493366,0,1,1
602e763eef81ce9e57528e1e,0.537622489672502,8.47206955891454,0.827558514757847,0.681936696504492,0.363580557020875,0.190001249558526,0.5,0.5,0,1,1
6032aa14166df72d4c8a331f,0.778434884251867,10.0049754820396,1.10006928406881,1.20322147145595,0.308614898674134,0.2705346177518,0.542567079599571,0.330022679008,0,1,1
60370cc8e1feab5ce84685ef,0.647864312099459,7.51709665013176,1.37456087879669,1.68915629252338,0.226015702061458,0.475744508773481,0.576731244950426,0.527008759275121,0,1,1
603c92ad5ed1c29cf04476ca,0.601466190833939,6.49844734914992,1.62109549278422,2.14059355456315,0.191556535102879,0.231129709003951,0.621102287013244,0.478033351447646,0,1,1
604011377e5b121dc3267a3e,0.91239300838245,0.415210490732637,5.13466148361752,1.81545868511783,0.399523488112528,0.473247252460569,0.452081746894942,0.399585529847972,0,1,1
6051443969acb1800712d081,0.92033358750774,8.03077468323393,1.45319160641927,0.656042592332873,0.016115035044352,0.163896081757886,0.492627254561152,0.37611930814541,0,1,1
6052961c99d0779f4f953050,0.668957576246852,11.4694757679102,1.96795641415639,1.74013691386264,0.373281668213545,0.144547708296205,0.659928702228669,0.12061062490931,0,1,1
605de3af48d7a575adb95b09,0.677144383300041,7.41910863283607,1.88948176961464,1.90132042254899,0.247070328536187,0.0988591420657913,0.629207951022945,0.0368089625687723,0,1,1
606340ca7faac7025f31dd57,0.708722364654392,6.71423725674005,1.62348620467477,2.92870043983339,0.234994381974571,0.144121107448946,0.601984169935038,0.0791532704379093,0,1,1
606a3cf263a18869ac8ee0ed,0.536276242633939,8.6562943032812,0.837932698125679,1.63879119715109,0.483853779701955,0.0773415222171294,0.5,0.5,0,1,1
60774dd4c93ddbfb673deee1,0.574825208337865,7.80052002734373,2.12318281835036,1.75447340787316,0.100806663990896,0.325918855247088,0.572850611194941,0.519241182179434,0,1,1
607778a26ff3de83125f50c5,0.707016093644545,7.20411059129406,1.99059219375119,1.59542554050515,0.22033798788068,0.522333403827671,0.403364678762008,0.079953344649615,0,1,1
607cbf385d3202721e3f719f,0.658504990892631,8.06415869166651,1.64005791475819,2.02388218309161,0.131919524946934,0.559123150155914,0.512156802067465,0.352456137191174,0,1,1
607eafaf008af56a5a3ba462,0.639327080416163,12.5811834270833,2.35813971359765,1.96917495889557,0.65695564729303,0.306945764443462,0.681961400745116,0.30341141248107,0,1,1
6091e1be3df7254e526f7168,0.906222614206195,4.04782193857706,1.62103686979535,1.74658484157738,0.0294694661776964,0.149924072852697,0.333332030167274,0.476952167492177,0,1,1
60a7eb63dab0406a75e79293,0.559388666443797,6.28585725965546,0.694052975271729,0.517082833721576,0.344833974104149,0.0602258732383261,0.50913154224352,0.467461394125598,0,1,1
60b49cb1dc5470789edd23fe,0.561801023358883,7.04769093203911,0.772999512006719,1.10788496316279,0.632464758921508,0.133195779044728,0.52438146300454,0.442092487775643,0,1,1
60be3a1699ecb058103a2292,0.926749471857653,2.52762027626396,0.767410136203427,2.19871231035997,0.0361120423258596,0.461506272989983,0.560734510775044,0.271753947966024,0,1,1
60c6e4b6069d11620f91f6b7,0.621596946536961,11.3259378449403,2.61959879976188,2.24201684781554,0.394776654499687,0.498351241011513,0.566271849594168,0.314560141588383,0,1,1
60caf58c38ce3e0f5a51f62b,0.675602456613133,6.7952287699468,2.15784449174954,1.43078884156094,0.146657870436187,0.348437270633236,0.544891938823317,0.0720649865507962,0,1,1
60cd861b7d0e8d0ca014e272,0.729707577707502,11.7787526013776,1.38595314454764,1.14449804902478,0.550180640246226,0.247406393210982,0.628657507075511,0.102879492058415,0,1,1
60cee4ec871f36088fe20ff3,0.777550129954146,17.6065638499705,0.786113275266314,1.84799890732446,0.0362030968869539,0.20071186397057,0.502441264007182,0.505335557334776,0,1,1
60d5c363dd49bcb80e528806,0.888378987880042,4.05855277879023,2.52951850409609,2.88508491801536,0.0244739619104516,0.134834102882826,0.517735180899869,0.179865992899453,0,1,1
60d9e874269237cc2a228006,0.630127301113868,6.02375933519074,3.24038058433417,2.27653119704889,0.335889289923153,0.220316943544704,0.724779525556914,0.109368268389386,0,1,1
60e36e6ecb9f00e7b4dab92e,0.676418397204753,13.2347847401967,1.95151554936828,2.18178380304255,0.312609379524584,0.105310496783639,0.635305876842579,0.110581715666311,0,1,1
60e792f25e9ab875f9605cf5,0.652651187103868,6.7107876054288,1.6782774948477,2.59147838667023,0.170564467418363,0.458769137119802,0.571085177996467,0.0855348236411891,0,1,1
60e8b06bfb1c78d450ae9f79,0.607518777221645,9.9815849343903,3.34444472922547,1.45505453256548,0.636264450025685,0.445175879999647,0.694829033847855,0.282303056169482,0,1,1
60ef2700e476748689a999f7,0.682735128420826,6.50326275159948,2.65707088738569,1.044148788907,0.114966915072961,0.343441860177887,0.156283958370433,0.0429037702201525,0,1,1
60f19b1807eb96e727acb757,0.831647983494028,5.1012971824948,1.36923247438241,2.85764997129499,0.0604245488366862,0.306672630577008,0.391870538681386,0.382253842163682,0,1,1
60f4a2d142c69dc1121b6dbf,0.704538609413796,10.9039372282781,1.51659033526158,0.997521963002834,0.23328975118396,0.208942042403598,0.530364044428356,0.0590558937593101,0,1,1
60f6ce6de6cf393bcde0c14d,0.540961412963661,8.74672326386398,0.817395865121393,0.80812622373393,0.590698039867711,0.166667355362397,0.5,0.5,0,1,1
60f8cc430a3d06de34a78773,0.53436883921866,7.38975081327773,0.816921329941499,0.407427517984371,0.123085284608456,0.14955066701618,0.497714693121051,0.5,0,1,1
60fa0929b83c13a26cd1b8d7,0.875789836348514,10.0488749559277,0.595615596468087,0.546911477252121,0.0704410884273017,0.438599715679346,0.567956088862754,0.164629955199364,0,1,1
60fb024cbfd74cc251c6f9b0,0.674782049734136,9.49005679620259,1.87241375593477,1.00088572039223,0.423387941317952,0.153869832190193,0.637409423264092,0.100455037863856,0,1,1
60fbf61d2b955086ac1b1331,0.755895303421148,5.51303272731796,2.00306329530461,1.07836984319981,0.0238089331871128,0.092852859250843,0.2318099574362219,0.236283726641311,0,1,1
60fd6618f9a377f54dcdf318,0.692952014358798,8.18198147083683,1.65210278506196,1.69117595070134,0.3137571899013,0.213752424140468,0.598347988542072,0.0990670020961874,0,1,1
60fe8de5380ae67bf7370ac8,0.658546756703077,12.9847029853837,2.16173423956457,1.56365330230664,0.577739401779392,0.302468167250364,0.759130940641786,0.0690266916361932,0,1,1
60ff2c3d915d23318b73ae8d,0.726496668740633,6.1797868813482,1.45521688793365,0.910556645262385,0.25631321929862,0.599318845804169,0.591064433892836,0.235898777710435,0,1,1
60ff7c8f4f066ccf6fe05587,0.912143825388794,3.87528701694898,1.94853575535363,2.71523303557321,0.0193659289966651,0.125672412654242,0.456660566544914,0.540877565495395,0,1,1
610008383c0a128712403745,0.74378090578922,9.49154055316087,1.49400411739405,1.17782349775579,0.428967393494212,0.180897085542366,0.602164449894853,0.216189101871894,0,1,1
610038371297afd6f2db9323,0.705770439845366,5.05852293869082,2.41238312259719,2.11442555243728,0.0476683546881477,0.0861182481226498,0.539068710329647,0.254029875011373,0,1,1
61006b0f1f3bfddb6b4c5d55,0.703154513124612,8.8977754867264,1.74535039618564,3.0077018385778,0.364668597476371,0.118264004335802,0.601654829055499,0.0565761524498401,0,1,1
6100ad3174a06d6fb34718ce,0.613851235166491,5.3204575958555,2.64840318280491,2.38485181726159,0.166233466402049,0.286569912304509,0.686282782934599,0.0797971322336034,0,1,1
6106e56a30bffe5aa77176ee,0.789729220793625,4.02208179925257,2.88682434323192,1.55693865944275,0.352356859752006,0.428295512918455,0.143420327139683,0.133565445722723,0,1,1
610cd5f2b38b2d1bffe55477,0.688731428624646,9.49084106993525,1.67223737884132,2.14152455792126,0.290485706566352,0.162392627032359,0.689010923072224,0.0460122121460487,0,1,1
611167ed8d09c1e0fdd862c2,0.680906201690635,8.56621435136875,1.77806222225409,1.96288429200054,0.319407441579729,0.0984400681076112,0.614945960882815,0.0722428224755575,0,1,1
611622ddd8be1ac51298cb89,0.526424027373734,7.863868198309,0.914509321880436,2.79845631799613,0.0909169824953912,0.0438185620506917,0.5,0.5,0,1,1
61183fc3800e4a722426bc6a,0.777815427504579,6.553950251477,2.18885280627409,0.666945101196875,0.0318608872514087,0.0938949756221148,0.587249290553512,0.498149962643133,0,1,1
6119b5c448fbd1d8b49155ff,0.76280258306098,5.16171626061581,1.86599196034502,3.48446351315797,0.0890550149498112,0.257075742979348,0.788530255272897,0.17924977649542,0,1,1
612fa6644526903f736cf925,0.827736985700003,4.52344470249087,2.58085099391634,3.56091438839122,0.104691563142891,0.0743527939773182,0.464960848603787,0.358937180782695,0,1,1
6136503d70302c9d1aa894f4,0.736016695721181,9.09473009255739,1.37656488485534,1.78488113662592,0.185846864537637,0.212783395138239,0.47116745152688,0.122343218221969,0,1,1
613e77b91fc96b58404a4584,0.691622884538278,12.7751729116771,1.83477417803316,1.03868013918243,0.146976709251975,0.239428689965086,0.421954708115182,0.0266199242748171,0,1,1
61546cf3956218b9a9e5a699,0.6872134985354,5.08245997139301,2.55632384615402,3.01794439875822,0.225986036211179,0.153252643189488,0.636956564969732,0.139987203004354,0,1,1
6157e566d0e2dea35730c6ac,0.682193136386091,9.63863664503828,1.68825519528308,1.78955775522274,0.59117872941366,0.153518862522035,0.678147293620606,0.0619874881517102,0,1,1
615838a2d65d6be56cc96091,0.859373586961898,6.2921842591397,12.1827324790084,1.29814587968299,0.0093802814981903,0.67657556573693,0.139086193693383,0.226910806889691,0,1,1
6165a91cfe487d469c4242fd,0.640061772971629,7.64248184378817,1.89323907340537,2.50822994069133,0.0756524489034852,0.251885540080405,0.827101449733001,0.101084007254334,0,1,1
6165af4b36cb3bae91f2e355,0.738981676601859,7.06606689034093,1.50140779142934,2.38860041772986,0.0454867820553481,0.26315145754992,0.503682161143778,0.143991508636595,0,1,1
616dabffda7757926ea7e84d,0.688916656728858,8.80327889277563,1.6671624715629,2.53145550230587,0.361086489702708,0.138491025874838,0.626257698698071,0.305404363015963,0,1,1
61bb392e40db417c1a138dcb,0.471415295369064,4.92967017930792,23.4369205332711,1.93495378282175,0.291620077437094,0.372509654891997,0.835431431481185,0.108012199312394,0,1,1
627d1b0ff09ff00d79eb9d35,0.478427645626572,5.87426031057647,3.05437000298135,2.11817445305214,0.381251171661603,0.18530411909956,0.4923789288754,0.604878371649606,0,1,1
6287f4819c5fc8c4d48cc885,0.654014764890805,6.56211402434589,1.93760899810858,2.47687698185764,0.295386903878129,0.0900833483740076,0.664008788133135,0.181040981278715,0,1,1
628f827eeb876ed2617881e7,0.563654580591778,3.52472577876198,6.45883491069993,2.67577247777047,0.432347170342844,0.650152443932771,0.745882629736647,0.153247796925155,0,1,1
62926f5a375553f13d68bc92,0.880196894103362,2.8067312830786,0.810459552234255,2.65696668898741,0.681131569265275,0.35306828872319,0.51726153434349,0.434771145185725,0,1,1
62a0f7db18a72f2654996af3,0.919803336779328,5.95006557895774,2.52087814096103,2.86767863717074,0.0103140949684434,0.167623714485515,0.14791673731538,0.311905802353945,0,1,1
62b077136224952ffd679d48,0.626634485183139,8.23495837798463,0.567663128159495,1.02105990042214,0.737220961937533,0.25747861728501,0.499304705608627,0.500300757155733,0,1,1
62b0ff84054c6ca32f481c65,0.70233156291739,8.00160083267887,1.43665025081902,1.03421169095785,0.240790935810214,0.389088165259278,0.552556331438093,0.52395436843853,0,1,1
62b2c25fa2e87e7ed2da2b87,0.700652147998022,6.06351653143403,1.98138287485942,1.86242688436681,0.312397066387838,0.193184157939378,0.5981052693024,0.0688395173992249,0,1,1
62b32a0ea4ec7b2c14906e26,0.631541407290517,6.61040427995692,2.79596028522707,1.24565545437265,0.208359521453072,0.116340672701882,0.725603228160847,0.0706581321536645,0,1,1
62b496ea7c06f67ea068d0d3,0.671281312542241,5.7511566276473,2.93192102914054,2.84550012643728,0.456149941162067,0.288453744340275,0.625439051055278,0.0303766162654298,0,1,1
62bb42e2f21cfdb280cc975f,0.677856058469254,6.91691712626517,1.85311198705864,2.36016589057515,0.407808219885571,0.209064622190391,0.756172952089319,0.51127882665841,0,1,1
62c5d77b4eacc0065ba43fe7,0.71194161454791,7.21825679141437,1.37656402756031,1.48769202604496,0.111443759957688,0.237588783256288,0.698069607409573,0.0764953616193997,0,1,1
62cd43d66c2dd7ae9ab53ae7,0.557677343342628,7.57079831632824,3.38421846831708,0.426281988105255,0.126608629871386,0.352724467623866,0.600566140035922,0.355864307764943,0,1,1
62d86c63e2966588c71b9ff2,0.763255868344209,6.19966752996284,1.1976689890839,2.64394766387834,0.150342770717632,0.460105638893773,0.444296990672827,0.135919359975433,0,1,1
62d8e75cba698660a22802c7,0.862189655179563,4.64179802545854,1.07322592298461,3.01640159110085,0.195659493604764,0.710462070414517,0.395627099420578,0.123982126644529,0,1,1
62d9e46fded6a6209a518499,0.717199972857853,5.22641774201923,2.26979849500094,3.48669434005329,0.275047716241804,0.299313484963615,0.56547398528537,0.0675305159791354,0,1,1
62e15dfab54f025985de6b5c,0.559282481826706,7.53328950765215,2.72646471448895,1.67041646623752,0.274994630830374,0.0269535967967375,0.620557111786495,0.500115507944681,0,1,1
62e19208352cd518d7b2f085,0.788898657184167,9.30151909188237,0.638404174691985,2.16871874272251,0.440676102835941,0.552374437431278,0.486176406245622,0.509010387800721,0,1,1
62eaf1d2015ba1448aa273c4,0.801882309854605,3.79526098721571,1.77905459253441,3.06241051829007,0.101329218267241,0.260624438682729,0.689087459836463,0.342002293073334,0,1,1
62f1b2691a5ac1c03a9987a0,0.667813348173045,7.01463698909331,2.19292873562355,1.93969567454452,0.387714806608298,0.0680310693103011,0.64156786253803,0.0547542691652721,0,1,1
63038702fea51556c37c36cf,0.725438834508359,4.81643465995452,2.59521510442206,2.56100519753118,0.293519492801673,0.133834831127502,0.355989407616029,0.040540505472687,0,1,1
63052f20afc39e87110eb83e,0.704886406050361,13.066572644634,1.56764378023069,0.632447514999027,0.142452598756006,0.178130404345978,0.340288098598868,0.216068643307365,0,1,1
630cc9747cb664e8a03c29f0,0.634695446160804,5.53943827262255,2.13629900749701,3.42352079576148,0.2533446921166,0.279124124907107,0.809696683138822,0.126178726489734,0,1,1
6316212c1109a3b1bac89fe6,0.677192674239848,8.51185861698622,1.76228066097518,1.86384045335834,0.376993722900409,0.157513519859695,0.731747552705721,0.0528896110835125,0,1,1
631b66847990076d05887914,0.706898200020878,12.7034065703425,1.46980907730745,0.901901552610381,0.619508493028635,0.302620023120036,0.701278464750445,0.048003783250851,0,1,1
63225b65b2d6e889f7289909,0.777035473816043,6.76970076165898,1.29683390094935,2.83808767636794,0.0207335834106075,0.0908406952913904,0.422555229350003,0.522815601429966,0,1,1
6330e50102d0e9d363d139b2,0.67599111711025,11.6050939884619,1.77998648191566,2.29739391218149,0.495032035249716,0.0389134675107423,0.688481473214604,0.0559205414422267,0,1,1
6333926e48c34a5d39353558,0.895736449386989,5.83139216849885,0.934632010390393,1.01696270500487,0.0452024246390443,0.33014691729872,0.366924826266861,0.475232248410191,0,1,1
63378180a7bc5bc3427e8db0,0.664566369842771,7.13015946230702,1.74984046607287,2.07592814574898,0.479208151374098,0.42536507018449,0.750407756810923,0.122504700517808,0,1,1
633edc50cfae73d4a72ca889,0.742572989881948,15.2648696922979,1.05065373368853,1.68458404541217,0.149730437108499,0.249756906472376,0.570344803949985,0.154112097024767,0,1,1
6348846ae221cb4a0efbf3f9,0.532683911373118,8.47097589627118,0.859597676596671,1.30169616907527,0.396516235339282,0.0489186727883682,0.5,0.5,0,1,1
634d7bba21c8068195b53016,0.66753597215582,7.45557842313155,1.18507841053742,2.2586537234252,0.0517526945025691,0.503815394013176,0.567463547974343,0.433091778031118,0,1,1
63617d69f2a3425296c8d89e,0.624285984211793,8.79365563539415,3.1167864371341,2.75007886891903,0.340303808166153,0.355332621819283,0.70958013655424,0.0340997407541429,0,1,1
63619eb02e5bd8f4f7bd138a,0.945986153367014,3.37728748994322,2.911152820342,0.820404385095052,0.468941282851443,0.361362342654655,0.388190329934675,0.187612927674484,0,1,1
6376916db0ae9a57d377d0d2,0.546949895755257,8.10806456257433,0.722458703696963,1.97159613315782,0.216331547494182,0.485213561693683,0.5,0.5,0,1,1
63971ce5ac05acbcf187d303,0.569409937825727,3.66831053475945,5.94162309669401,2.81332977231475,0.485585996966551,0.163102428646274,0.782020937138132,0.148105331199113,0,1,1
63bb9d1d25b272b93b81523a,0.722738002066487,9.12969277244787,0.545515466587474,1.98293979779117,0.0713440775788358,0.317002514020078,0.498093982636301,0.503200076725723,0,1,1
63bc7562fc676fcc04f9c640,0.660303410816713,5.73640657184264,2.32190990161358,2.29562346456388,0.259569943765335,0.0765835990730737,0.621953117497875,0.24347547042086,0,1,1
63cc62e53735576a651d54a9,0.538499300585794,5.86772874691472,3.47711327661571,1.92116429145527,0.165192253437485,0.0572722210466029,0.586917414272705,0.569145865331962,0,1,1
63d1156045971dc6b0006c73,0.722826620983226,12.339060267946,1.55170337335386,1.04422259647271,0.0643355973149105,0.157495308674863,0.141478520492796,0.10034287154192,0,1,1
63d13d12c35a12dd05922c69,0.62872532620399,9.84629753496018,1.40262040476452,1.80763452317303,0.101900286637943,0.21739635692387,0.562366887505921,0.452560337713431,0,1,1
63d193c45e01ccb694993e7f,0.763815983961021,9.1428469840531,1.91152510694952,0.425446950666418,0.0326911574867183,0.173446518107495,0.477718711826623,0.0616732825857541,0,1,1
63d432e27555fb4b5785cfcd,0.651628705690952,4.12847370873172,2.87966048577985,3.21261465730227,0.227407951353547,0.145230838886993,0.701509157730919,0.241870484061909,0,1,1
63d569384ae2cf6d4dce7c32,0.785756370786533,8.06583828328137,0.55476983290203,0.905873172342486,0.135372142539214,0.531521130114515,0.516629845810092,0.454575595671504,0,1,1
63d6873b65a6170d64a652f6,0.642432872521322,6.70617179232555,1.71292206904973,1.48188922567013,0.186835077191476,0.115481213539034,0.695216150792546,0.128399958202453,0,1,1
63d6f2705562fd353b7948dc,0.707157213876336,6.84780632731307,1.86973104427893,2.51086198152951,0.448587082443346,0.0592598529652807,0.6924750233078,0.0300980742587842,0,1,1
63d7e70fd618cbdb3e2f3aa7,0.918562230098214,3.9136919464674,2.8925750820167,2.28044531475761,0.0976792448838482,0.528115382378678,0.415170684058951,0.149702556002536,0,1,1
63d85999228b7d6b636dd96c,0.760747341710693,4.42503408090891,2.2542825229477,2.37638223562464,0.0567718169029722,0.319693246865145,0.236366184001807,0.129043794313098,0,1,1
63d9bbe653e18c0a4e74f51f,0.559154977960832,7.88078941724521,2.74790269247164,0.850061497652362,0.228863232786082,0.0357931414835739,0.70486368546589,0.295945226810587,0,1,1
63dac3039dddeaa909a790fb,0.653454434633816,6.40094302752557,1.99060118302153,2.14971210555454,0.269936183975991,0.134504766625385,0.69257431019291,0.096567736411816,0,1,1
63e5242d0f2f6cbb94a848d8,0.754645418030956,4.04281901069657,2.08058587202584,1.96643025576693,0.425175288983857,0.62850034400013,0.559926828953717,0.262422669749696,0,1,1
63ee65e3470c23cb401ca89a,0.568041342871569,6.23459775849576,3.34090814832939,1.40980816065681,0.25398729670547,0.274368434761874,0.65683117976398,0.517699372486174,0,1,1
63effbb357025439ef9f8843,0.866779450946108,2.57770711281009,1.82837220301875,1.20784497030002,0.43108261479385,0.661934037634984,0.236370910717299,0.180392237107,0,1,1
63f78c9346da47f7f8f3aef9,0.746481299696036,14.1129314589835,1.4711879259711,0.432622011639234,0.0177318437641608,0.169230436655386,0.213044358217564,0.119666188344684,0,1,1
63f78d9a7a3d118594efff74,0.788551227386988,5.13993998565858,2.27764312350541,2.29584122057224,0.05812678498913,0.135008682333932,0.192938897032387,0.168644568638251,0,1,1
6400d898fba673e3167299c9,0.769431604558595,9.75131153699905,1.47234846689279,2.92241436577948,0.33769378750686,0.121294703858015,0.587741832929871,0.0280007131712698,0,1,1
6400df3b4bd1fb13b52727fe,0.71617018947379,8.56988419694451,1.88872560798263,0.641247020827107,0.369553095623369,0.292168837848085,0.526672112253529,0.070808206716055,0,1,1
6400eec38e0aa21ec536a8d4,0.711529692082936,7.24216676585538,1.63958201449909,0.352280227795697,0.426370880256363,0.572766604140434,0.593765878417769,0.160338706806963,0,1,1
6401307fdc0c5a08d2518c67,0.890570744928139,3.58088152996382,2.48967027652973,1.80681340685794,0.0162039521078446,0.2273854253523,0.490068538349701,0.771987947048977,0,1,1
640feb5e49b723bcfaad6437,0.918748332836912,4.87075972988975,1.33111605067311,1.40215164512583,0.219726364887088,0.300234646227999,0.516415123916454,0.265877255203607,0,1,1
6410e0ba81f88046afa861ca,0.734601842914354,9.27813424696652,1.83409705780905,2.51535298462748,0.394769363217168,0.267460588136284,0.525311064299634,0.0241552292051677,0,1,1
641357b26802e397b5627d5e,0.646927964627143,7.13141482941509,2.37268042195912,1.49461636264082,0.142436007110705,0.27129827975535,0.563611781217248,0.18091055018225,0,1,1
64136bf30b27746cb96f7db8,0.702720870166855,8.51760743700956,2.05916171595743,3.39277182249231,0.0970259466123646,0.220372759170789,0.356314006589266,0.036250897914316,0,1,1
641397a5ea8f5954ad10fceb,0.752240780148684,9.27235309212119,1.42947549470955,0.825681287616203,0.169950914060345,0.661081726389807,0.310973639005534,0.0954246019594131,0,1,1
64454350de7f8a83ebb0b8f9,0.687806045718447,10.4715526899503,1.41916522214917,0.968496833529816,0.698210836009005,0.499745926898844,0.584392144340145,0.484056399606751,0,1,1
645370803cea22f8fb1f8342,0.942292478691343,2.8234784237397,6.09547713054362,0.953454745954398,0.227719642250456,0.503764936798025,0.26916322084661,0.237937587526166,0,1,1
645a0f712b769eff5a97d2b2,0.752080866014403,6.81341654338976,1.75818944479125,0.949178048145931,0.0594072486365395,0.310143268901651,0.665396145467897,0.317720569192708,0,1,1
6461bbd8b010cffa35d7852a,0.70082474670816,8.11051125646555,1.52145082203971,1.30714191496827,0.442257660391426,0.0857044725425929,0.680654258970114,0.145770347708224,0,1,1
6463e139c1cfbd6321e08714,0.889499061134492,11.2797537470682,2.30317884782317,1.99202319899098,0.0338586807613142,0.0823852981083937,0.530681888086878,0.092897593381135,0,1,1
646774e0f86825ab62c37581,0.502145740097267,5.47385988101345,12.6594386427262,2.13363958899666,0.877291591435346,0.212615087705064,0.619687940155739,0.641692450488851,0,1,1
647c65c5acb91c89819c7970,0.70752323731197,5.50928812210022,1.26939471317052,1.69881918070435,0.187453613957399,0.196012162787052,0.625478475621737,0.187629398253434,0,1,1
64875be76d98311f043edb55,0.71004828112677,10.2510386714243,1.51385224580177,2.21556778892499,0.167185755966342,0.176982732314243,0.3493664991788,0.18448468196086,0,1,1
6488eb2841a2c8ae8a7776ab,0.834278429190025,6.75097289329159,0.439837010561965,1.42566192752201,0.375989383896638,0.51461329265587,0.491445393982809,0.518323459098915,0,1,1
648a3e85644594030e52bcfd,0.551375705623405,7.80629960731285,0.785223935322042,1.61647870478632,0.467125094578657,0.0301968356030089,0.5,0.499994903926083,0,1,1
648ddf3aeff70c1f26ff2652,0.87929078650198,3.22629825593642,1.60083607088412,2.77641316170671,0.628054317971705,0.433856353234402,0.48460167582884,0.0836698859191416,0,1,1
64ec9ed85cb559b2dd473883,0.748310868663723,5.12613468606709,1.28335545641822,2.24622209578852,0.131957404711132,0.489233746703165,0.625655077172299,0.209781659625822,0,1,1
64ed752fc6520eb4d00b1992,0.601575849061435,5.86164004970983,2.8979814054974,3.02592750226419,0.352868809552471,0.19216245032104,0.721750994130657,0.358352757922135,0,1,1
64f3c1ea663cc3247e8100ce,0.823140420623862,2.47893974290482,1.56637157883548,1.84060787383804,0.12614315127975,0.541909493762216,0.5883580827479,0.0962428047391633,0,1,1
64fdee2b969a06603ae3226d,0.665569797313178,6.28045772677441,2.01756528265651,2.22885809808836,0.260434958765891,0.0942304286221081,0.611923639972115,0.0835341299869544,0,1,1
65028df3dcbf9224299692c4,0.719594103460832,10.8692690012075,1.62716334730646,0.763350384596288,0.234762220768658,0.154546851411122,0.418058232288601,0.0577104641212271,0,1,1
650392fe8aea9d3456ad769c,0.771501651590322,10.8679413161839,0.679600521888926,2.00271587700624,0.0633229565450847,0.397135165194368,0.452742824919529,0.509100270953538,0,1,1
650739048d93f13a5f6b200b,0.550171176932922,7.29076426974328,0.973677301766765,1.0073776417063,0.286618061905962,0.380484277823045,0.497715812074266,0.530279651008327,0,1,1
65087d8f2ba136783598dcc8,0.530578903687358,7.69143404895772,0.8446344566641,0.670301544387819,0.0600742026812177,0.174288114649324,0.5,0.5,0,1,1
6509b5c86e567afec112af86,0.655204651741822,6.62167192677705,1.05059965929929,1.60237615994476,0.190895296130279,0.471808424670048,0.556469572661426,0.452591991439272,0,1,1
6509d823ba8e80eb6d142f52,0.905479173295235,5.49866931762213,1.57730845347047,1.15073496207345,0.0820371806529233,0.657961199927976,0.658680896197991,0.0779442261154487,0,1,1
650a0d3e5d77e2efe1142faa,0.722550614713323,8.50987974814142,1.54982579798768,1.94796125695637,0.155835029518285,0.174416694259782,0.518528552025029,0.0941286869628324,0,1,1
650cc5b9b1d873ca190319ca,0.815088049938096,6.29991048199788,1.304516876928,1.47201390737502,0.289848724979896,0.606661927445079,0.476688689678964,0.192518952782072,0,1,1
650f07628a3af129936f8c33,0.819059798366989,6.36777112522446,1.39390795183228,1.30032426434594,0.359843060043091,0.605430267911608,0.649685816653657,0.178295277423582,0,1,1
6510cd961db8436e29a29680,0.770379914431851,4.85787153140072,1.47964057180535,2.94627192195091,0.112034404709442,0.14239252187974,0.617714546786782,0.262350921485657,0,1,1
65170efd2a0e6965260a7fc9,0.533081384585038,6.96347521196915,0.808678350129777,1.96389811837135,0.0810421897030455,0.287881404467736,0.496266695831925,0.5,0,1,1
6517301b6d21d25e19c7e501,0.677554697658236,7.33609474750291,1.81037081771629,1.63996505721882,0.431148988891689,0.1050869118452,0.661039201398756,0.187942928777315,0,1,1
65182e1e10132ff1a8d56997,0.760945304643329,5.19346119495301,0.640754918965372,1.04533332242236,0.290624614361797,0.522511843369172,0.505716521311671,0.520789125706798,0,1,1
651b1eb597d19205a5069db5,0.661199477436656,5.29466267542733,2.49489666531579,2.91554971696113,0.356718086329026,0.301016701568862,0.712511009978745,0.0893066447938587,0,1,1
651c02cd725ed8394f32b100,0.826052170425935,5.97322328301948,1.47329198282445,1.46687267164269,0.0617709088176894,0.329962920649957,0.503651089370735,0.161346626886519,0,1,1
651c68265a8d5b5c6d589acf,0.71899190449638,7.31734266141971,1.62424731510962,2.19573096180525,0.472787371938833,0.250790150179418,0.63004373642052,0.250319622556009,0,1,1
651d6bb6247d06978a8cfc85,0.917856427404386,3.32230507659373,1.74761920237806,1.47672084576099,0.204744130384691,0.617265689109253,0.340924780103492,0.245601284396432,0,1,1
6522a86994a5ce0d7bb9feba,0.733704705099789,8.68561009198348,1.55830886613554,1.44827363239325,0.605742982832958,0.40086507178911,0.601216271729856,0.432956733681377,0,1,1
6522f7d19936291bdad7dc2a,0.845828220202323,2.78707537094867,0.728932211140195,2.02953965672726,0.307859846618216,0.440063285363726,0.56011895036394,0.430497455453163,0,1,1
6526e6db8f0e2069023a4ba4,0.651592637437775,9.7039534332259,0.552603646042133,2.14016780030782,0.476280545353377,0.54326836081058,0.5,0.50070677957516,0,1,1
